,Multiplicity,Group Num,Start Position,Product,Gene Name,Reactions
yfiM,1.418993101048017,15.0,2717696.0,putative lipoprotein,b2586,
kgtP,1.3942214602872116,15.0,2717806.0,alpha-ketoglutarate transporter,b2587,frozenset({<Reaction AKGt2rpp at 0x7fcfa6b9fcc0>})
rluD,1.399970139948336,15.0,2728389.0,"23S rRNA pseudouridine(1911,1915,1917) synthase",b2594,
raiA,1.387777370731459,15.0,2730512.0,cold shock protein associated with 30S ribosomal subunit,b2597,
pheL,1.4221040420189384,15.0,2730957.0,pheA gene leader peptide,b2598,
rplS,1.3179216520742612,16.0,2737541.0,50S ribosomal subunit protein L19,b2606,
rimM,1.3787939417358823,16.0,2738728.0,ribosome maturation factor,b2608,
rpsP,1.3959718458017722,16.0,2739295.0,30S ribosomal subunit protein S16,b2609,
bamE,1.525109572827139,17.0,2746963.0,lipoprotein component of BamABCDE OM biogenesis complex,b2617,
ratB,1.2848032099828686,17.0,2747392.0,UPF0125 family protein,b2618,
ratA,1.3513543379140192,17.0,2747646.0,toxic UPF0083 family protein inhibitor of 70S ribosome formation,b2619,
smpB,1.3183875235169973,17.0,2748416.0,tmRNA-binding trans-translation protein,b2620,
intA,1.338466982477168,17.0,2750464.0,CP4-57 prophage; integrase,b2622,
yfjH,1.46527181507548,17.0,2751002.0,CP4-57 prophage; uncharacterized protein,b2623,
alpA,1.3313484421449187,17.0,2752002.0,CP4-57 prophage; DNA-binding transcriptional activator,b2624,
yfjI,1.4768801565148908,17.0,2752512.0,CP4-57 prophage; uncharacterized protein,b2625,
yfjJ,1.5276485089305432,17.0,2753905.0,CP4-57 prophage; uncharacterized protein,b2626,
yfjK,1.4602459161546069,17.0,2754709.0,radiation resistance protein; DEAD/H helicase-like protein; CP4-57 putative defective prophage,b2627,
yfjL,1.4022373599508,17.0,2756895.0,"CP4-57 putative defective prophage, DUF4297/DUF1837 polymorphic toxin family protein",b2628,
rnlA,1.404148701006259,17.0,2759276.0,CP4-57 prophage; RNase LS,b2630,
rnlB,1.3822000660458893,17.0,2760704.0,CP4-57 prophage; uncharacterized protein,b2631,
yfjP,1.3514563906517016,17.0,2761068.0,CP4-57 prophage; 50S ribosome-binding GTPase family protein,b2632,
yfjQ,1.3575262865092812,17.0,2762752.0,CP4-57 prophage; uncharacterized protein,b2633,
yfjR,1.4567781363371888,17.0,2763061.0,CP4-57 prophage; putative DNA-binding transcriptional regulator,b2634,
ypjK,1.3161075375681548,17.0,2763803.0,CP4-57 prophage; putative inner membrane protein,b2635,
yfjS,1.4106550367258144,17.0,2764039.0,CP4-57 prophage; uncharacterized protein,b2636,
yfjT,1.3633287017171767,17.0,2764800.0,CP4-57 prophage; putative periplasmic protein,b2637,
yfjU,1.4041584994128065,17.0,2765360.0,No_gene_product,b2638,
yfjV,1.4048723430618457,17.0,2765525.0,No_gene_product,b2641,
yfjW,1.478651525570035,17.0,2766676.0,CP4-57 prophage; putative inner membrane protein,b2642,
ypjI,1.375448839623676,17.0,2768903.0,No_gene_product,b4644,
yfjX,1.369812190083735,17.0,2769277.0,CP4-57 prophage; putative antirestriction protein,b2643,
yfjY,1.352843007833475,17.0,2769744.0,CP4-57 prophage; putative DNA repair protein,b2644,
ypjJ,1.4280250207732466,17.0,2770432.0,uncharacterized protein,b4548,
yfjZ,1.551777910586066,17.0,2770473.0,CP4-57 prophage; antitoxin of the YpjF-YfjZ toxin-antitoxin system,b2645,
ypjF,1.4615663465995432,17.0,2770944.0,CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system,b2646,
ypjA,1.3352454239370701,17.0,2771504.0,adhesin-like autotransporter,b2647,
ypjC,1.4964199458559633,17.0,2777088.0,No_gene_product,b2650,
ygaQ,1.4519133304968188,17.0,2779755.0,No_gene_product,b4462,
csiD,1.4087037709878716,17.0,2783232.0,carbon starvation protein,b2659,
csiR,1.3437751296828129,17.0,2789376.0,transcriptional repressor of csiD,b2664,
yqaE,1.4221932309661567,17.0,2790228.0,cyaR sRNA-regulated protein,b2666,
ygaP,1.304248669454587,17.0,2790878.0,DUF2892 family inner membrane rhodanese,b2668,
alaE,1.4443234328808585,17.0,2792522.0,"alanine exporter, alanine-inducible, stress-responsive",b2670,
ygaC,1.4536564665857832,17.0,2793008.0,uncharacterized protein,b2671,
nrdH,1.3836050389169667,17.0,2794081.0,hydrogen donor for NrdEF electron transport system; glutaredoxin-like protein,b2673,
ygaH,1.3498612397967138,18.0,2803712.0,"putative L-valine exporter, norvaline resistance protein",b2683,frozenset({<Reaction VALt2rpp at 0x7fcfa6594cf8>})
luxS,1.3611010358340894,18.0,2807808.0,S-ribosylhomocysteine lyase,b2687,frozenset({<Reaction RHCCE at 0x7fcfa6627048>})
csrA,1.347961469377656,18.0,2812416.0,pleiotropic regulatory protein for carbon source metabolism,b2696,
recA,1.3784762277555955,18.0,2816066.0,DNA recombination and repair protein; ssDNA-dependent ATPase; synaptase; ssDNA and dsDNA binding protein; ATP-dependent homologous DNA strand exchanger; recombinase A; LexA autocleavage cofactor,b2699,
pncC,1.3817075656872553,18.0,2817207.0,nicotinamide-nucleotide amidohydrolase; NMN amidohydrolase,b2700,
mltB,1.3632443781340846,18.0,2818048.0,membrane-bound lytic murein transglycosylase B,b2701,"frozenset({<Reaction MLTGY3pp at 0x7fcfa68127f0>, <Reaction MLTGY1pp at 0x7fcfa6812240>, <Reaction MLTGY4pp at 0x7fcfa6812860>, <Reaction MLTGY2pp at 0x7fcfa68125f8>})"
srlE,1.3808926595432744,18.0,2820096.0,glucitol/sorbitol-specific enzyme IIB component of PTS,b2703,frozenset({<Reaction SBTptspp at 0x7fcfa66511d0>})
hydN,1.4325166956819393,19.0,2830936.0,"formate dehydrogenase-H, [4Fe-4S] ferredoxin subunit",b2713,
hycI,1.3713945976459634,19.0,2835931.0,protease involved in processing C-terminal end of HycE,b2717,
hycH,1.3250184426277196,19.0,2836480.0,hydrogenase 3 maturation protein,b2718,
hycE,1.3397646855840728,19.0,2838120.0,"hydrogenase 3, large subunit",b2721,"frozenset({<Reaction HYD1pp at 0x7fcfa68a84a8>, <Reaction FHL at 0x7fcfa6a0e630>})"
hycA,1.3420281380899097,19.0,2843332.0,regulator of the transcriptional regulator FhlA,b2725,
ygbM,1.379002152196229,20.0,2857594.0,putative hydroxypyruvate isomerase,b2739,
rpoS,1.4814020898089582,20.0,2859917.0,"RNA polymerase, sigma S (sigma 38) factor",b2741,
nlpD,1.3265150114967108,20.0,2861056.0,"activator of AmiC murein hydrolase activity, lipoprotein",b2742,
pcm,1.3491945888768526,20.0,2862251.0,L-isoaspartate protein carboxylmethyltransferase type II,b2743,
ygbE,1.2963196754890474,21.0,2866688.0,DUF3561 family inner membrane protein,b2749,
ygbF,1.3929955861399625,21.0,2871927.0,CRISPR adaptation ssRNA endonuclease,b2754,
ygbT,1.383306401567991,21.0,2872213.0,"multifunctional endonuclease Cas1, CRISPR adaptation protein; DNA repair enzyme",b2755,
casE,1.3379340998950457,21.0,2873344.0,CRISPR RNA precursor cleavage enzyme; CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2756,
casD,1.3410240319139555,21.0,2873732.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2757,
casB,1.3777225054232967,21.0,2875513.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2759,
casA,1.4414711375229936,21.0,2875988.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2760,
ygcB,1.3765055541462234,21.0,2877911.0,Cascade complex anti-viral R-loop helicase-annealase Cas3,b2761,
cysI,1.3398713160294051,21.0,2881745.0,"sulfite reductase, beta subunit, NAD(P)-binding, heme-binding",b2763,"frozenset({<Reaction FLVR at 0x7fcfa6a0ec18>, <Reaction FADRx2 at 0x7fcfa6a53748>, <Reaction FMNRx2 at 0x7fcfa6997550>, <Reaction SULRi at 0x7fcfa6604cf8>})"
ygcN,1.3573528663384689,21.0,2886015.0,putative oxidoreductase,b2766,
ygcP,1.3366162931792143,21.0,2887680.0,putative antiterminator regulatory protein,b2768,
ygcR,1.3471990477320803,21.0,2889728.0,putative flavoprotein,b2770,
ygcW,1.4104710904493756,21.0,2892846.0,putative SDR family oxidoreductase,b2774,
ygcE,1.417953798780078,21.0,2895254.0,putative kinase,b2776,
queE,1.3779700921084168,21.0,2898105.0,7-carboxy-7-deazaguanine synthase; queosine biosynthesis,b2777,
yqcG,1.667591583200129,21.0,2898944.0,membrane stress resistance protein,b4682,
ygcG,1.5178076488888668,21.0,2899069.0,"TPM domain protein, putative phosphatase",b2778,
eno,1.370372250240498,21.0,2900001.0,enolase,b2779,frozenset({<Reaction ENO at 0x7fcfa6a362e8>})
pyrG,1.3522137584879752,21.0,2901387.0,CTP synthetase,b2780,frozenset({<Reaction CTPS2 at 0x7fcfa6b0e4a8>})
mazF,1.489204268350456,21.0,2904114.0,"mRNA interferase toxin, antitoxin is MazE",b2782,
gudD,1.3425533794975477,21.0,2912256.0,D-glucarate dehydratase 1,b2787,frozenset({<Reaction GLCRD at 0x7fcfa6986eb8>})
yqcA,1.3493565054963297,21.0,2915893.0,"short-chain flavodoxin, FMN-binding",b2790,
yqcC,1.3586033826963195,21.0,2917376.0,DUF446 family protein,b2792,
queF,1.4198825123760348,21.0,2918706.0,7-cyano-7-deazaguanine reductase (NADPH-dependent),b2794,frozenset({<Reaction CDGR at 0x7fcfa6b3afd0>})
sdaB,1.391346553520038,21.0,2922934.0,L-serine dehydratase 2,b2797,frozenset({<Reaction SERD_L at 0x7fcfa65de4a8>})
ygdG,1.3289201051441255,21.0,2924544.0,"Ssb-binding protein, misidentified as ExoIX",b2798,
fucO,1.3661308392993474,21.0,2925223.0,"L-1,2-propanediol oxidoreductase",b2799,frozenset({<Reaction LCARS at 0x7fcfa6877c88>})
fucK,1.3503797508704547,21.0,2930796.0,L-fuculokinase,b2803,frozenset({<Reaction FCLK at 0x7fcfa69e31d0>})
fucU,1.3864979945040086,21.0,2932246.0,L-fucose mutarotase,b2804,
fucR,1.4440938974959572,21.0,2932736.0,l-fucose operon activator,b2805,
ygdI,1.4994778008083522,21.0,2936320.0,DUF903 family verified lipoprotein,b2809,
recB,1.3441728103454427,22.0,2949120.0,"exonuclease V (RecBCD complex), beta subunit",b2820,
ppdC,1.4125422753983576,22.0,2955799.0,putative prepilin peptidase-dependent protein,b2823,
rppH,1.4132149544680845,23.0,2961805.0,RNA pyrophosphohydrolase,b2830,
mutH,1.420817155878172,23.0,2963456.0,methyl-directed mismatch repair protein,b2831,
ygdR,1.3389255276156773,23.0,2964629.0,DUF903 family verified lipoprotein,b2833,
kduD,1.3920040418302013,24.0,2975855.0,2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase; KDG oxidoreductase; 20-ketosteroid reductase,b2842,
kduI,1.3653368631875942,24.0,2976646.0,hexuronate isomerase,b2843,
yqeF,1.350442063723456,24.0,2977792.0,short chain acyltransferase,b2844,
yqeG,1.4084976908189741,24.0,2979840.0,putative transporter,b2845,
yqeH,1.5209439616647011,24.0,2980894.0,putative LuxR family transcriptional regulator,b2846,
yqeI,1.421756586274134,24.0,2981888.0,putative transcriptional regulator,b2847,
yqeJ,1.5669385827721767,24.0,2982662.0,uncharacterized protein,b2848,
yqeL,1.7374403313441409,24.0,2983177.0,uncharacterized protein,b4683,
yqeK,1.609673809266044,24.0,2983293.0,uncharacterized protein,b2849,
ygeF,1.498105822332703,24.0,2983936.0,No_gene_product,b2850,
ygeG,1.569084917026764,24.0,2984626.0,SycD-like chaperone family TPR-repeat-containing protein,b2851,
ygeH,1.6970258254687858,24.0,2985452.0,putative transcriptional regulator,b2852,
ygeI,1.761477760315686,24.0,2987008.0,uncharacterized protein,b2853,
pbl,1.5653580905707707,24.0,2987297.0,No_gene_product,b2854,
ygeK,1.4323180460942664,24.0,2988032.0,No_gene_product,b2856,
ygeN,1.4545543696341132,24.0,2988672.0,No_gene_product,b2858,
ygeO,1.3314487129599588,24.0,2989320.0,No_gene_product,b2859,
ygeQ,1.4757494650221104,24.0,2992128.0,No_gene_product,b2863,
ygeW,1.3710924055120473,25.0,3000320.0,putative carbamoyltransferase,b2870,
