,Multiplicity,Group Num,Start Position,Product,Gene Name,Reactions
yfbR,1.7318344689156833,14.0,2402340.0,5'-nucleotidase,b2291,"frozenset({<Reaction NTD1 at 0x7fcfa6778c18>, <Reaction NTD5 at 0x7fcfa678a828>, <Reaction NTD8 at 0x7fcfa678ae10>, <Reaction NTD3 at 0x7fcfa678a4a8>, <Reaction NTD6 at 0x7fcfa678a9e8>, <Reaction NTD12 at 0x7fcfa678a0f0>})"
yfbS,1.7907596411581905,14.0,2402998.0,putative transporter,b2292,
yfbT,1.8122470871497092,14.0,2404917.0,sugar phosphatas,b2293,
yfbU,1.716967738138956,14.0,2405578.0,UPF0304 family protein,b2294,
yfbV,1.8337976013574533,14.0,2406400.0,UPF0208 family inner membrane protein,b2295,
ackA,1.81584346756619,14.0,2406948.0,acetate kinase A and propionate kinase 2,b2296,frozenset({<Reaction ACKr at 0x7fcfa6bdb7f0>})
pta,1.7983237882484278,14.0,2408448.0,phosphate acetyltransferase,b2297,"frozenset({<Reaction PTA2 at 0x7fcfa6676908>, <Reaction PTAr at 0x7fcfa6676a58>})"
yfcC,1.7245317099851858,14.0,2410559.0,putative inner membrane transporter; C4-dicarboxylate anaerobic carrier family protein,b2298,
yfcD,2.098685313283506,14.0,2412544.0,putative NUDIX hydrolase,b2299,
yfcE,1.7188467358786088,14.0,2412712.0,phosphodiesterase activity on bis-pNPP,b2300,
yfcF,1.836380853626735,14.0,2413319.0,glutathione S-transferase,b2301,
yfcG,1.5957911801223534,14.0,2414592.0,GSH-dependent disulfide bond oxidoreductase,b2302,
folX,1.8507808838385564,14.0,2414803.0,"D-erythro-7,8-dihydroneopterin triphosphate 2'-epimerase and dihydroneopterin aldolase",b2303,frozenset({<Reaction DHPTPE at 0x7fcfa6a64e10>})
yfcH,1.55037186669802,14.0,2415186.0,putative NAD-dependent nucleotide-sugar epimerase,b2304,
yfcI,1.8693479926632726,14.0,2416640.0,transposase_31 family protein,b2305,
hisP,1.6839626382384614,14.0,2417214.0,histidine ABC transporter ATPase,b2306,"frozenset({<Reaction LYSabcpp at 0x7fcfa682e898>, <Reaction HISabcpp at 0x7fcfa69113c8>, <Reaction ARGabcpp at 0x7fcfa6b70a58>, <Reaction ORNabcpp at 0x7fcfa67490f0>})"
hisM,1.656337771026173,14.0,2418688.0,histidine ABC transporter permease,b2307,"frozenset({<Reaction LYSabcpp at 0x7fcfa682e898>, <Reaction HISabcpp at 0x7fcfa69113c8>, <Reaction ARGabcpp at 0x7fcfa6b70a58>, <Reaction ORNabcpp at 0x7fcfa67490f0>})"
hisQ,1.6640177752445355,14.0,2418708.0,histidine ABC transporter permease,b2308,"frozenset({<Reaction LYSabcpp at 0x7fcfa682e898>, <Reaction HISabcpp at 0x7fcfa69113c8>, <Reaction ARGabcpp at 0x7fcfa6b70a58>, <Reaction ORNabcpp at 0x7fcfa67490f0>})"
hisJ,1.877014096034811,14.0,2419484.0,histidine ABC transporter periplasmic binding protein,b2309,frozenset({<Reaction HISabcpp at 0x7fcfa69113c8>})
argT,1.9398016231315887,14.0,2420736.0,lysine/arginine/ornithine transporter subunit,b2310,"frozenset({<Reaction LYSabcpp at 0x7fcfa682e898>, <Reaction ARGabcpp at 0x7fcfa6b70a58>, <Reaction ORNabcpp at 0x7fcfa67490f0>})"
ubiX,1.716020292380193,14.0,2421535.0,3-octaprenyl-4-hydroxybenzoate carboxy-lyase,b2311,frozenset({<Reaction OPHBDC at 0x7fcfa673ea20>})
purF,1.5208260631269632,14.0,2422199.0,amidophosphoribosyltransferase,b2312,frozenset({<Reaction GLUPRT at 0x7fcfa691da58>})
cvpA,1.8616497406926984,14.0,2423753.0,colicin V production protein,b2313,
dedD,1.6082791969405232,14.0,2424832.0,membrane-anchored periplasmic protein involved in septation,b2314,
folC,1.696675546153033,14.0,2425152.0,bifunctional folylpolyglutamate synthase/ dihydrofolate synthase,b2315,frozenset({<Reaction DHFS at 0x7fcfa6a5aeb8>})
accD,1.6566643420043266,14.0,2426880.0,"acetyl-CoA carboxylase, beta (carboxyltransferase) subunit",b2316,frozenset({<Reaction ACCOAC at 0x7fcfa6c4d6a0>})
dedA,1.5778654744660274,14.0,2427560.0,DedA family inner membrane protein,b2317,
truA,1.7078146815429107,14.0,2428928.0,tRNA pseudouridine(38-40) synthase,b2318,
usg,1.6676978522477326,14.0,2429114.0,putative semialdehyde dehydrogenase,b2319,
pdxB,1.6504322369492772,14.0,2430976.0,erythronate-4-phosphate dehydrogenase,b2320,frozenset({<Reaction PERD at 0x7fcfa66f1080>})
flk,1.5323685401300708,14.0,2431428.0,putative flagella assembly protein,b2321,
yfcJ,1.7177922329213908,14.0,2433024.0,putative arabinose efflux transporter,b2322,
fabB,1.802892230555002,14.0,2435072.0,3-oxoacyl-[acyl-carrier-protein] synthase I,b2323,"frozenset({<Reaction 3OAS121 at 0x7fcfa6c16400>, <Reaction 3OAS60 at 0x7fcfa6c16c18>, <Reaction 3OAS161 at 0x7fcfa6c16828>, <Reaction 3OAS141 at 0x7fcfa6c16630>, <Reaction 3OAS180 at 0x7fcfa6c16a58>, <Reaction 3OAS120 at 0x7fcfa6c16668>, <Reaction 3OAS160 at 0x7fcfa6c16898>, <Reaction MACPD at 0x7fcfa683d898>, <Reaction OPMEACPS at 0x7fcfa673eeb8>, <Reaction 3OAS100 at 0x7fcfa6c16518>, <Reaction KAS14 at 0x7fcfa685ab38>, <Reaction 3OAS140 at 0x7fcfa6c16588>, <Reaction 3OAS80 at 0x7fcfa6c16ba8>})"
mnmC,1.811411198065121,14.0,2435242.0,fused 5-methylaminomethyl-2-thiouridine-forming enzyme methyltransferase and FAD-dependent demodification enzyme,b2324,
yfcL,1.7334674164472912,14.0,2437632.0,uncharacterized protein,b2325,
epmC,1.7403794852489352,14.0,2437681.0,Elongation Factor P Lys34 hydroxylase,b2326,
yfcA,1.7510394848506392,14.0,2438229.0,TauE/TSUP family inner membrane protein,b2327,
mepA,1.7038757603815038,14.0,2439168.0,murein DD-endopeptidase,b2328,"frozenset({<Reaction MDDEP2pp at 0x7fcfa67e7588>, <Reaction MDDEP4pp at 0x7fcfa67e77b8>, <Reaction MDDEP3pp at 0x7fcfa67e7240>, <Reaction MDDEP1pp at 0x7fcfa67e71d0>})"
aroC,1.5813445509519153,14.0,2439866.0,chorismate synthase,b2329,frozenset({<Reaction CHORS at 0x7fcfa6b46e48>})
prmB,1.556042305920921,14.0,2441216.0,N5-glutamine methyltransferase,b2330,
smrB,1.8437337079279885,14.0,2442084.0,putative DNA endonuclease,b2331,
yfcO,1.7408594442132541,14.0,2443264.0,DUF2544 family putative outer membrane protein,b2332,
yfcP,1.6221324107531978,14.0,2443529.0,putative fimbrial-like adhesin protein,b2333,
yfcQ,1.735330988726294,14.0,2444065.0,putative fimbrial-like adhesin protein,b2334,
yfcR,1.778221376964115,14.0,2444550.0,putative fimbrial-like adhesin protein,b2335,
yfcS,1.7864956006441608,14.0,2445312.0,putative periplasmic pilin chaperone,b2336,
yfcU,1.7639863544802377,14.0,2445834.0,No_gene_product,b4661,
yfcV,1.76653451342884,14.0,2448561.0,putative fimbrial-like adhesin protein,b2339,
sixA,1.834824101764457,14.0,2449805.0,phosphohistidine phosphatase,b2340,
fadJ,1.7304677549909706,14.0,2450493.0,enoyl-CoA hydratase/epimerase and isomerase/3-hydroxyacyl-CoA dehydrogenase,b2341,"frozenset({<Reaction HACD5 at 0x7fcfa6906048>, <Reaction ECOAH3 at 0x7fcfa6a284a8>, <Reaction HACD1 at 0x7fcfa68f9cc0>, <Reaction ECOAH7 at 0x7fcfa6a288d0>, <Reaction HACD6 at 0x7fcfa6906128>, <Reaction HACD7 at 0x7fcfa6906160>, <Reaction HACD3 at 0x7fcfa68f9da0>, <Reaction ECOAH8 at 0x7fcfa6a289b0>, <Reaction HACD4 at 0x7fcfa68f9dd8>, <Reaction ECOAH4 at 0x7fcfa6a28630>, <Reaction HACD8 at 0x7fcfa6906240>, <Reaction ECOAH5 at 0x7fcfa6a28710>, <Reaction ECOAH1 at 0x7fcfa6a28320>, <Reaction HACD2 at 0x7fcfa68f9b70>, <Reaction ECOAH2 at 0x7fcfa6a28390>, <Reaction ECOAH6 at 0x7fcfa6a287f0>})"
fadI,1.7328314176499977,14.0,2453504.0,"beta-ketoacyl-CoA thiolase, anaerobic, subunit",b2342,"frozenset({<Reaction ACACT7r at 0x7fcfa6c41c50>, <Reaction ACACT2r at 0x7fcfa6c41860>, <Reaction ACACT5r at 0x7fcfa6c41ac8>, <Reaction ACACT3r at 0x7fcfa6c418d0>, <Reaction ACACT1r at 0x7fcfa6c41710>, <Reaction ACACT6r at 0x7fcfa6c41748>, <Reaction ACACT8r at 0x7fcfa6c41dd8>, <Reaction ACACT4r at 0x7fcfa6c419e8>})"
yfcZ,1.7247433274694934,14.0,2454128.0,UPF0381 family protein,b2343,
fadL,1.7343234709760595,14.0,2455552.0,long-chain fatty acid outer membrane transporter,b2344,"frozenset({<Reaction TTDCAtexi at 0x7fcfa6555c18>, <Reaction OCDCEAtexi at 0x7fcfa6731a20>, <Reaction HDCAtexi at 0x7fcfa6906940>, <Reaction TTDCEAtexi at 0x7fcfa6555b70>, <Reaction DDCAtexi at 0x7fcfa6abfc88>, <Reaction HDCEAtexi at 0x7fcfa6906ac8>, <Reaction OCDCAtexi at 0x7fcfa67318d0>})"
yfdF,2.1790095562617777,14.0,2456490.0,uncharacterized protein,b2345,
mlaA,1.7026020334814562,14.0,2457730.0,"ABC transporter maintaining OM lipid asymmetry, OM lipoprotein component",b2346,
yfdC,1.6438042097066352,14.0,2459648.0,putative inner membrane protein,b2347,
intS,1.8231593614593902,14.0,2460023.0,CPS-53 (KpLE1) prophage; putative prophage CPS-53 integrase,b2349,
gtrA,1.7443829141326175,14.0,2461333.0,CPS-53 (KpLE1) prophage; bactoprenol-linked glucose translocase/flippase,b2350,
gtrB,2.013220607505041,14.0,2461696.0,CPS-53 (KpLE1) prophage; bactoprenol glucosyl transferase,b2351,
gtrS,2.552822546632524,14.0,2463744.0,"serotype-specific glucosyl transferase, CPS-53 (KpLE1) prophage",b2352,
tfaS,1.8963936889031696,14.0,2464293.0,No_gene_product,b2353,
yfdK,1.7048823040620118,14.0,2464555.0,CPS-53 (KpLE1) prophage; conserved protein,b2354,
yfdL,1.7102521640561177,14.0,2465022.0,No_gene_product,b2355,
yfdM,1.599716787916564,14.0,2465792.0,No_gene_product,b2356,
yfdN,1.5412041746825875,14.0,2465865.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2357,
oweS,1.8603271900788643,14.0,2466356.0,No_gene_product,b2358,
yfdP,1.790245876966325,14.0,2467082.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2359,
yfdQ,1.807370101791707,14.0,2467840.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2360,
yfdR,1.8652379801678,14.0,2468462.0,CPS-53 (KpLE1) prophage; conserved protein,b2361,
yfdS,2.0638333275168423,14.0,2468989.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2362,
yfdT,2.1195239244007613,14.0,2469376.0,CPS-53 (KpLE1) prophage; uncharacterized protein,b2363,
ypdJ,1.9692073947903939,14.0,2469659.0,No_gene_product,b4545,
torI,2.207889951953328,14.0,2469888.0,response regulator inhibitor for tor operon,b4501,
dsdC,1.8626387801081261,14.0,2470172.0,dsd operon activator; autorepressor,b2364,
dsdX,1.8665216189708895,14.0,2471936.0,D-serine transporter,b2365,
dsdA,1.6338361760978635,14.0,2473984.0,D-serine dehydratase,b2366,frozenset({<Reaction SERD_D at 0x7fcfa65de3c8>})
emrY,1.8286308154188606,14.0,2474116.0,putative multidrug efflux system,b2367,
emrK,2.1175724257349025,14.0,2476032.0,multidrug resistance efflux pump membrane fusion protein,b2368,
evgA,1.9234471661475188,14.0,2477233.0,response regulator in two-component regulatory system with EvgS,b2369,
evgS,1.9709282530214134,14.0,2477852.0,hybrid sensory histidine kinase in two-component regulatory system with EvgA,b2370,
yfdE,1.6805975550300891,14.0,2482176.0,acetyl-CoA:oxalate CoA-transferase,b2371,
yfdV,1.9641209175825256,14.0,2482720.0,putative transporter,b2372,
oxc,1.7892372931110128,14.0,2483734.0,"oxalyl CoA decarboxylase, ThDP-dependent",b2373,frozenset({<Reaction OXCDC at 0x7fcfa67497b8>})
frc,1.8520241606329533,14.0,2486272.0,"formyl-CoA transferase, NAD(P)-binding",b2374,frozenset({<Reaction FORCT at 0x7fcfa6997748>})
yfdX,1.8143185603835363,14.0,2487245.0,uncharacterized protein,b2375,
ypdI,2.518451452174489,14.0,2488320.0,putative lipoprotein involved in colanic acid biosynthesis,b2376,
yfdY,1.858849051368849,14.0,2488528.0,DUF2545 family putative inner membrane protein,b2377,
lpxP,1.7611232013667952,14.0,2489123.0,palmitoleoyl-acyl carrier protein (ACP)-dependent acyltransferase,b2378,frozenset({<Reaction EDTXS3 at 0x7fcfa6a28f28>})
ypdK,2.236992945162062,14.0,2490399.0,inner membrane protein,b4680,
alaC,1.6973715823192779,14.0,2490535.0,glutamate-pyruvate aminotransferase; glutamic-pyruvic transaminase (GPT); alanine transaminase,b2379,frozenset({<Reaction ALATA_L at 0x7fcfa6baccc0>})
ypdA,1.6920547748597348,14.0,2492149.0,sensor kinase regulating yhjX; pyruvate-responsive YpdAB two-component system,b2380,
ypdB,1.8333375467666393,14.0,2494464.0,response regulator activating yhjX; pyruvate-responsive YpdAB two-component system,b2381,
ypdC,1.6132303096085878,14.0,2494608.0,putative DNA-binding protein,b2382,
fryA,1.7031115009869675,14.0,2495468.0,"putative PTS enzyme: Hpr, enzyme I and IIA components",b2383,
ypdE,1.6059413342811413,14.0,2498560.0,aminopeptidase,b2384,
ypdF,1.6463508098183075,14.0,2499025.0,Xaa-Pro aminopeptidase,b2385,
fryC,1.4674241589498618,14.0,2500608.0,putative enzyme IIC component of PTS,b2386,
fryB,1.7882446730383144,14.0,2501632.0,putative enzyme IIB component of PTS,b2387,
glk,1.6348989272587788,14.0,2502656.0,glucokinase,b2388,frozenset({<Reaction HEX1 at 0x7fcfa69115c0>})
yfeO,1.7463395703051532,14.0,2503108.0,putative ion channel protein,b2389,
ypeC,1.7561825810374045,14.0,2504704.0,DUF2502 family putative periplasmic protein,b2390,
mntH,1.751675088207065,14.0,2504946.0,manganese/divalent cation transporter,b2392,"frozenset({<Reaction FE2t2pp at 0x7fcfa69ee0b8>, <Reaction MNt2pp at 0x7fcfa67a2a58>})"
nupC,1.891121776769409,14.0,2506752.0,nucleoside (except guanosine) transporter,b2393,"frozenset({<Reaction THMDt2pp at 0x7fcfa65a1e10>, <Reaction ADNt2pp at 0x7fcfa6c09240>, <Reaction CYTDt2pp at 0x7fcfa6aa7940>, <Reaction DCYTt2pp at 0x7fcfa6abfe80>, <Reaction URIt2pp at 0x7fcfa6594898>, <Reaction DADNt2pp at 0x7fcfa6aa7eb8>, <Reaction DURIt2pp at 0x7fcfa6a86eb8>})"
yfeA,1.7370185009561967,14.0,2509121.0,putative diguanylate cyclase,b2395,
yfeC,1.4189584048601616,14.0,2511945.0,DUF1323 family putative DNA-binding protein,b2398,
yfeD,1.8146466774786933,14.0,2512291.0,DUF1323 family putative DNA-binding protein,b2399,
gltX,1.6470134598512376,14.0,2512735.0,glutamyl-tRNA synthetase,b2400,frozenset({<Reaction GLUTRS at 0x7fcfa692a4a8>})
xapR,1.7663744595766349,14.0,2514951.0,transcriptional activator of xapAB,b2405,
xapB,1.7071988557973892,14.0,2516992.0,xanthosine transporter,b2406,"frozenset({<Reaction CYTDt2rpp at 0x7fcfa6aa7908>, <Reaction XTSNt2rpp at 0x7fcfa6520a20>, <Reaction ADNt2rpp at 0x7fcfa6c09128>, <Reaction URIt2rpp at 0x7fcfa6594860>, <Reaction THMDt2rpp at 0x7fcfa65a1d68>, <Reaction INSt2rpp at 0x7fcfa68cd9e8>})"
xapA,1.6264066370977415,14.0,2517403.0,purine nucleoside phosphorylase 2; nicotinamide 1-beta-D-riboside synthase,b2407,"frozenset({<Reaction PUNP7 at 0x7fcfa6681908>, <Reaction PUNP3 at 0x7fcfa6681630>, <Reaction PUNP5 at 0x7fcfa6681940>, <Reaction PUNP4 at 0x7fcfa66819b0>, <Reaction PUNP6 at 0x7fcfa66819e8>})"
yfeN,1.8961060930219833,14.0,2519040.0,putative outer membrane protein,b2408,
yfeR,1.8768455358157,14.0,2519288.0,transcriptional regulator of yefH,b2409,
yfeH,1.8412872989057567,14.0,2521088.0,putative inorganic ion transporter,b2410,
ypeB,1.9564374508018652,14.0,2521299.0,DUF3820 family protein,b4546,
ligA,1.745407251706028,14.0,2523136.0,"DNA ligase, NAD(+)-dependent",b2411,frozenset({<Reaction NADDP at 0x7fcfa67bbeb8>})
zipA,1.7629779921155502,14.0,2523605.0,FtsZ stabilizer,b2412,
cysZ,1.7255114711120856,14.0,2525184.0,"sulfate transporter, sulfite inhibited",b2413,
cysK,1.8361460487522585,14.0,2525767.0,"cysteine synthase A, O-acetylserine sulfhydrolase A subunit",b2414,frozenset({<Reaction CYSS at 0x7fcfa6a9a710>})
ptsH,2.1488442100983223,14.0,2527232.0,phosphohistidinoprotein-hexose phosphotransferase component of PTS system (Hpr),b2415,"frozenset({<Reaction MANptspp at 0x7fcfa67db400>, <Reaction GALTptspp at 0x7fcfa696c048>, <Reaction FRUptspp at 0x7fcfa69a64a8>, <Reaction ARBTptspp at 0x7fcfa6b658d0>, <Reaction ACGAptspp at 0x7fcfa6c4df98>, <Reaction FRUpts2pp at 0x7fcfa69a6518>, <Reaction ACMANAptspp at 0x7fcfa6bdbd30>, <Reaction MANGLYCptspp at 0x7fcfa67db160>, <Reaction MNLptspp at 0x7fcfa67a2588>, <Reaction MALTptspp at 0x7fcfa6849588>, <Reaction SUCptspp at 0x7fcfa66049b0>, <Reaction SBTptspp at 0x7fcfa66511d0>, <Reaction ACMUMptspp at 0x7fcfa6bdbdd8>, <Reaction DHAPT at 0x7fcfa6a5a240>, <Reaction TREptspp at 0x7fcfa65cae48>, <Reaction GAMptspp at 0x7fcfa696ca90>, <Reaction GLCptspp at 0x7fcfa6990710>, <Reaction ASCBptspp at 0x7fcfa6b7b390>})"
ptsI,1.7700798321716797,14.0,2527424.0,PEP-protein phosphotransferase of PTS system (enzyme I),b2416,"frozenset({<Reaction MANptspp at 0x7fcfa67db400>, <Reaction GALTptspp at 0x7fcfa696c048>, <Reaction FRUptspp at 0x7fcfa69a64a8>, <Reaction CHTBSptspp at 0x7fcfa6b540b8>, <Reaction ARBTptspp at 0x7fcfa6b658d0>, <Reaction ACGAptspp at 0x7fcfa6c4df98>, <Reaction FRUpts2pp at 0x7fcfa69a6518>, <Reaction ACMANAptspp at 0x7fcfa6bdbd30>, <Reaction MANGLYCptspp at 0x7fcfa67db160>, <Reaction MNLptspp at 0x7fcfa67a2588>, <Reaction MALTptspp at 0x7fcfa6849588>, <Reaction SUCptspp at 0x7fcfa66049b0>, <Reaction SBTptspp at 0x7fcfa66511d0>, <Reaction ACMUMptspp at 0x7fcfa6bdbdd8>, <Reaction DHAPT at 0x7fcfa6a5a240>, <Reaction TREptspp at 0x7fcfa65cae48>, <Reaction GAMptspp at 0x7fcfa696ca90>, <Reaction GLCptspp at 0x7fcfa6990710>, <Reaction ASCBptspp at 0x7fcfa6b7b390>})"
crr,1.9105656911739766,14.0,2529280.0,glucose-specific enzyme IIA component of PTS,b2417,"frozenset({<Reaction GLCptspp at 0x7fcfa6990710>, <Reaction TREptspp at 0x7fcfa65cae48>, <Reaction MALTptspp at 0x7fcfa6849588>, <Reaction ACGAptspp at 0x7fcfa6c4df98>, <Reaction SUCptspp at 0x7fcfa66049b0>, <Reaction ACMUMptspp at 0x7fcfa6bdbdd8>})"
pdxK,1.6705564703402804,14.0,2529744.0,pyridoxal-pyridoxamine kinase/hydroxymethylpyrimidine kinase,b2418,"frozenset({<Reaction PYDXNK at 0x7fcfa6681e80>, <Reaction PYDAMK at 0x7fcfa6681e10>, <Reaction HMPK1 at 0x7fcfa689c630>, <Reaction PYDXK at 0x7fcfa6681f60>})"
yfeK,1.766229690307686,14.0,2530700.0,uncharacterized protein,b2419,
yfeS,1.9604752998025017,14.0,2531328.0,WGR domain protein,b2420,
cysM,1.6986436471063286,14.0,2532030.0,cysteine synthase B (O-acetylserine sulfhydrolase B),b2421,frozenset({<Reaction CYSS at 0x7fcfa6a9a710>})
cysA,1.7441446314807632,14.0,2533376.0,sulfate/thiosulfate transporter subunit,b2422,"frozenset({<Reaction SLNTtpp at 0x7fcfa65ea710>, <Reaction TSULabcpp at 0x7fcfa6555748>, <Reaction SULabcpp at 0x7fcfa6604d68>, <Reaction SELtpp at 0x7fcfa6651978>, <Reaction MOBDabcpp at 0x7fcfa67b1160>})"
cysW,1.5966631612355102,14.0,2534162.0,sulfate/thiosulfate ABC transporter permease,b2423,"frozenset({<Reaction SLNTtpp at 0x7fcfa65ea710>, <Reaction TSULabcpp at 0x7fcfa6555748>, <Reaction SULabcpp at 0x7fcfa6604d68>, <Reaction SELtpp at 0x7fcfa6651978>, <Reaction MOBDabcpp at 0x7fcfa67b1160>})"
cysU,1.5925115359141122,14.0,2535424.0,sulfate/thiosulfate ABC transporter permease,b2424,"frozenset({<Reaction SLNTtpp at 0x7fcfa65ea710>, <Reaction TSULabcpp at 0x7fcfa6555748>, <Reaction SULabcpp at 0x7fcfa6604d68>, <Reaction SELtpp at 0x7fcfa6651978>, <Reaction MOBDabcpp at 0x7fcfa67b1160>})"
cysP,1.6174405416518989,14.0,2535870.0,thiosulfate-binding protein,b2425,"frozenset({<Reaction SLNTtpp at 0x7fcfa65ea710>, <Reaction TSULabcpp at 0x7fcfa6555748>, <Reaction SULabcpp at 0x7fcfa6604d68>, <Reaction SELtpp at 0x7fcfa6651978>, <Reaction MOBDabcpp at 0x7fcfa67b1160>})"
ucpA,1.7381904736344234,14.0,2537472.0,"furfural resistance protein, putative short-chain oxidoreductase",b2426,
murR,1.6824884346484246,14.0,2538110.0,"repressor for murPQ, MurNAc 6-P inducible",b2427,
murQ,1.6035030501572691,14.0,2539520.0,N-acetylmuramic acid 6-phosphate (MurNAc-6-P) etherase,b2428,frozenset({<Reaction ACM6PH at 0x7fcfa6bdb4e0>})
murP,1.7056245254685247,14.0,2540031.0,"N-acetylmuramic acid permease, EIIBC component, PTS system",b2429,"frozenset({<Reaction SUCptspp at 0x7fcfa66049b0>, <Reaction ACMUMptspp at 0x7fcfa6bdbdd8>})"
yfeW,1.5779076355121149,14.0,2541568.0,penicillin binding protein PBP4B; weak DD-carboxypeptidase activity,b2430,
yfeX,1.800022793584723,14.0,2543616.0,"porphyrinogen oxidase, cytoplasmic",b2431,
yfeY,1.7644220427537796,14.0,2543999.0,RpoE-regulated lipoprotein,b2432,
yfeZ,1.7710135290767597,14.0,2544635.0,inner membrane protein,b2433,
ypeA,1.6538795383772076,14.0,2545071.0,GNAT family putative N-acetyltransferase,b2434,
amiA,1.6844109783500245,14.0,2545710.0,N-acetylmuramoyl-l-alanine amidase I,b2435,"frozenset({<Reaction AGM3PApp at 0x7fcfa6c14390>, <Reaction AGM4PApp at 0x7fcfa6c147f0>})"
hemF,1.5380703765584618,14.0,2546583.0,coproporphyrinogen III oxidase,b2436,frozenset({<Reaction CPPPGO at 0x7fcfa6af3b00>})
eutR,1.6563863120330997,14.0,2547712.0,"eut operon transcriptional activator, AraC family",b2437,
eutK,1.7657274481958634,14.0,2548586.0,putative ethanol utilization carboxysome structural protein,b2438,
eutL,1.6974144179106925,14.0,2549099.0,putative ethanol utilization carboxysome structural protein,b2439,
eutC,1.7356402781767573,14.0,2549768.0,"ethanolamine ammonia-lyase, small subunit (light chain)",b2440,frozenset({<Reaction ETHAAL at 0x7fcfa6a36860>})
eutB,1.8172378096206663,14.0,2551808.0,"ethanolamine ammonia-lyase, large subunit, heavy chain",b2441,frozenset({<Reaction ETHAAL at 0x7fcfa6a36860>})
intZ,1.7587437160215795,14.0,2552216.0,CPZ-55 prophage; putative phage integrase,b2442,
yffL,1.9855278489020496,14.0,2553856.0,CPZ-55 prophage; uncharacterized protein,b2443,
yffM,1.9092306987109418,14.0,2554880.0,CPZ-55 prophage; uncharacterized protein,b2444,
yffN,1.8531369693685362,14.0,2554983.0,CPZ-55 prophage; uncharacterized protein,b2445,
yffO,1.9150062305090776,14.0,2555469.0,CPZ-55 prophage; uncharacterized protein,b2446,
yffP,1.7153124306064045,14.0,2555904.0,CPZ-55 prophage; uncharacterized protein,b2447,
yffQ,1.8727144415141954,14.0,2556950.0,CPZ-55 prophage; uncharacterized protein,b2448,
yffR,1.9455233780008403,14.0,2557338.0,CPZ-55 prophage; uncharacterized protein,b2449,
yffS,1.6383636207251602,14.0,2557952.0,CPZ-55 prophage; uncharacterized protein,b2450,
eutA,1.6881882006058624,14.0,2558839.0,reactivating factor for ethanolamine ammonia lyase,b2451,
eutH,1.6905688207601055,14.0,2560239.0,ethanolamine transporter,b2452,
eutG,1.526049332613736,14.0,2562048.0,ethanol dehydrogenase involved in ethanolamine utilization; aldehyde reductase,b2453,
eutJ,1.667855831588499,14.0,2562859.0,"ethanolamine utilization protein, HSP70/actin superfamily protein",b2454,
eutE,1.5005070981571242,14.0,2564096.0,"aldehyde oxidoreductase, ethanolamine utilization protein",b2455,
eutN,2.0468912207206102,14.0,2565121.0,Ethanolamine catabolic microcompartment shell protein,b2456,
eutM,1.5370290529933415,14.0,2565632.0,"ethanolamine utilization protein, putative carboxysome structural protein",b2457,
eutD,1.5105779889973627,14.0,2566144.0,phosphate acetyltransferase,b2458,frozenset({<Reaction PTAr at 0x7fcfa6676a58>})
eutT,1.533552869359551,14.0,2566860.0,cobalamin adenosyltransferase involved in ethanolamine utilization,b2459,
eutQ,1.648436945196755,14.0,2568192.0,RmlC-like cupin domain protein,b2460,
eutS,1.542595130139628,14.0,2568828.0,putative ethanol utilization carboxysome structural protein,b2462,
maeB,1.7516638552357244,14.0,2569456.0,malic enzyme: putative oxidoreductase/phosphotransacetylase,b2463,frozenset({<Reaction ME2 at 0x7fcfa67e7f98>})
talA,1.7023950267936314,14.0,2572288.0,transaldolase A,b2464,frozenset({<Reaction TALA at 0x7fcfa6613320>})
tktB,1.7364002556094174,14.0,2572994.0,"transketolase 2, thiamine triphosphate-binding",b2465,"frozenset({<Reaction TKT2 at 0x7fcfa65bb2b0>, <Reaction TKT1 at 0x7fcfa65bb5f8>})"
ypfG,1.8247089941531485,14.0,2575092.0,DUF1176 family protein,b2466,
nudK,1.820127020851164,14.0,2576384.0,GDP-mannose pyrophosphatase,b2467,frozenset({<Reaction GDPMNP at 0x7fcfa69799e8>})
aegA,1.750299612544423,14.0,2576904.0,"putative oxidoreductase, FeS binding subunit/NAD/FAD-binding subunit",b2468,
narQ,1.8291148234693144,14.0,2580480.0,sensory histidine kinase in two-component regulatory system with NarP,b2469,
acrD,1.7191457114169735,14.0,2580953.0,aminoglycoside/multidrug efflux system,b2470,"frozenset({<Reaction NOVBCNtpp at 0x7fcfa6778710>, <Reaction FUSAtpp at 0x7fcfa69b3128>, <Reaction MINCYCtpp at 0x7fcfa6803b38>, <Reaction DOXRBCNtpp at 0x7fcfa6a797b8>, <Reaction TTRCYCtpp at 0x7fcfa6555780>, <Reaction CMtpp at 0x7fcfa6ae2588>, <Reaction RFAMPtpp at 0x7fcfa661cc88>})"
ypfM,2.107103032217168,14.0,2584192.0,stress-induced small enterobacterial protein,b4606,
yffB,2.0981022975089196,14.0,2584605.0,putative ArsC family reductase,b2471,
dapE,1.7165946335820843,14.0,2584965.0,N-succinyl-diaminopimelate deacylase,b2472,frozenset({<Reaction SDPDS at 0x7fcfa66514e0>})
ypfN,1.8748210762337938,14.0,2586120.0,"putative membrane protein, UPF0370 family",b4547,
